,state,puma,emp,emp_alum,emp_steel,emp_tariff,emp_steel_cty_emp_sh,emp_alum_cty_emp_sh,emp_tariff_cty_emp_sh,puma_name,state_abbrev,GEOID10
751,17,3307,65367.0,112.0,159.0,271.0,0.24324200284547248,0.17134027873391772,0.4145822815793902,"""Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships""",IL,1703307
752,17,3308,58899.0,28.0,206.0,234.0,0.34975126912171683,0.04753900745343724,0.3972902765751541,"""Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships""",IL,1703308
753,17,3309,82009.0,32.0,26.0,58.0,0.03170383738370179,0.039020107549171436,0.07072394493287322,"""Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships""",IL,1703309
754,17,3310,68453.0,110.0,64.0,174.0,0.09349480665566155,0.16069419893941828,0.25418900559507984,"""Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships""",IL,1703310
755,17,3401,68349.0,28.0,168.0,196.0,0.24579730500812008,0.04096621750135335,0.28676352250947346,Cook County (Northwest)--Palatine & Barrington Townships,IL,1703401
756,17,3407,84309.0,0.0,392.0,392.0,0.4649562917363508,0.0,0.4649562917363508,"""Cook County (West Central)--Proviso, Riverside & River Forest Townships""",IL,1703407
757,17,3408,90814.0,48.0,462.0,510.0,0.5087321338119674,0.052855286629814785,0.5615874204417821,"""Cook County (Central)--Cicero, Berwyn & Oak Park Townships""",IL,1703408
758,17,3409,71684.0,0.0,214.0,214.0,0.2985324479660733,0.0,0.2985324479660733,Cook County (West Central)--Lyons & Stickney Townships,IL,1703409
759,17,3410,86617.0,0.0,495.0,495.0,0.5714813489268851,0.0,0.5714813489268851,"""Cook County (Southwest)--Orland (West & Central), Palos & Lemont Townships""",IL,1703410
760,17,3411,79009.0,0.0,449.0,449.0,0.5682896885164981,0.0,0.5682896885164981,Cook County (South Central)--Worth & Calumet Townships,IL,1703411
761,17,3412,50583.0,153.0,240.0,393.0,0.4744677065417235,0.30247316292034876,0.7769408694620722,Cook County (South Central)--Bremen & Orland (East) Townships,IL,1703412
762,17,3413,69255.0,0.0,480.0,480.0,0.6930907515702838,0.0,0.6930907515702838,Cook County (Southeast)--Thornton Township,IL,1703413
763,17,3414,71462.0,16.0,761.0,777.0,1.0649016260390138,0.0223895217038426,1.0872911477428564,Cook County (South)--Bloom & Rich Townships,IL,1703414
764,17,3415,66434.0,88.0,71.0,159.0,0.10687298672366559,0.13246229340397989,0.2393352801276455,Cook County (North)--Wheeling Township (North & East),IL,1703415
765,17,3416,62788.0,0.0,17.0,17.0,0.027075237306491685,0.0,0.027075237306491685,Cook County (Northeast)--Northfield & New Trier Townships,IL,1703416
766,17,3417,64188.0,0.0,35.0,35.0,0.05452732597993394,0.0,0.05452732597993394,Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships,IL,1703417
767,17,3418,59723.0,85.0,111.0,196.0,0.18585804463941866,0.1423237278770323,0.328181772516451,Cook County (Northwest)--Schaumburg Township (South & Central),IL,1703418
768,17,3419,63114.0,145.0,61.0,206.0,0.09665050543461039,0.22974300472161485,0.32639351015622525,Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships,IL,1703419
769,17,3420,92750.0,108.0,225.0,333.0,0.24258760107816713,0.11644204851752021,0.35902964959568734,"""Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park""",IL,1703420
770,17,3421,86032.0,8.0,62.0,70.0,0.07206620792263344,0.009298865538404314,0.08136507346103776,Cook County (North)--Niles & Evanston Townships,IL,1703421
771,17,3422,65337.0,33.0,132.0,165.0,0.2020294779374627,0.050507369484365676,0.25253684742182836,"""Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--O'Hare""",IL,1703422
772,17,3501,95558.0,0.0,26.0,26.0,0.02720860629146696,0.0,0.02720860629146696,"""Chicago City (North)--Edgewater, Uptown & Rogers Park""",IL,1703501
773,17,3502,117030.0,9.0,222.0,231.0,0.18969495001281722,0.007690335811330428,0.19738528582414766,Chicago City (North)--Lake View & Lincoln Park,IL,1703502
774,17,3503,81060.0,31.0,35.0,66.0,0.04317789291882556,0.0382432765852455,0.08142116950407106,"""Chicago City (North)--West Ridge, Lincoln Square & North Center""",IL,1703503
775,17,3504,75301.0,54.0,28.0,82.0,0.037184101140755106,0.07171219505717055,0.10889629619792565,"""Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park""",IL,1703504
776,17,3520,70300.0,15.0,182.0,197.0,0.25889046941678523,0.021337126600284494,0.2802275960170697,"""Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park""",IL,1703520
777,17,3521,76192.0,25.0,213.0,238.0,0.2795569088618228,0.03281184376312474,0.3123687526249475,"""Chicago City (West)--Austin, Belmont Cragin & Montclare""",IL,1703521
778,17,3522,75865.0,126.0,152.0,278.0,0.2003558953404073,0.16608449219007448,0.3664403875304818,"""Chicago City (Northwest)--Logan Square, Avondale & Hermosa""",IL,1703522
779,17,3523,67698.0,23.0,394.0,417.0,0.5819965139295105,0.0339744157877633,0.6159709297172737,"""Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park",IL,1703523
780,17,3524,107034.0,82.0,235.0,317.0,0.21955640263841397,0.07661117028234019,0.29616757292075413,"""Chicago City (West)--West Town, Near West Side & Lower West Side""",IL,1703524
781,17,3525,95171.0,49.0,232.0,281.0,0.24377173718884954,0.05148627207867943,0.295258009267529,"""Chicago City (Central)--Near North Side, Loop & Near South Side""",IL,1703525
782,17,3526,68572.0,15.0,274.0,289.0,0.39958000349997086,0.021874817709852418,0.42145482120982325,"""Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park""",IL,1703526
783,17,3527,67279.0,41.0,559.0,600.0,0.8308684730748079,0.0609402636781165,0.8918087367529244,"""Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn""",IL,1703527
784,17,3528,47015.0,35.0,415.0,450.0,0.882697011592045,0.07444432627884717,0.9571413378708923,"""Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",IL,1703528
785,17,3529,69883.0,0.0,131.0,131.0,0.18745617675257215,0.0,0.18745617675257215,"""Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas""",IL,1703529
786,17,3530,59607.0,0.0,135.0,135.0,0.2264834667069304,0.0,0.2264834667069304,"""Chicago City (South)--Ashburn, Washington Heights, Morgan Park & Beverly""",IL,1703530
787,17,3531,44896.0,0.0,64.0,64.0,0.14255167498218105,0.0,0.14255167498218105,"""Chicago City (South)--Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside""",IL,1703531
788,17,3532,46327.0,29.0,739.0,768.0,1.5951820752476957,0.06259848468495693,1.6577805599326527,"""Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",IL,1703532
789,17,3601,65844.0,123.0,132.0,255.0,0.20047384727537818,0.18680517587023876,0.3872790231456169,"""McHenry County (North, West & Central)""",IL,1703601
790,17,3602,93481.0,53.0,102.0,155.0,0.10911308180271927,0.056696013093569815,0.1658090948962891,"""McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships""",IL,1703602
791,17,3700,84577.0,74.0,164.0,238.0,0.1939061446965487,0.08749423602161344,0.28140038071816215,Kendall & Grundy Counties,IL,1703700
792,18,101,44643.0,16.0,1843.0,1859.0,4.128306789418274,0.035839885312367,4.164146674730641,Lake County (Northwest)--Hammond & East Chicago Cities,IN,1800101
793,18,102,48570.0,95.0,2228.0,2323.0,4.587193740992382,0.1955939880584723,4.782787729050854,Lake County (Northeast)--Gary City & Griffith Town,IN,1800102
794,18,103,56774.0,58.0,3079.0,3137.0,5.423257124740198,0.10215943917990629,5.525416563920104,Lake County (Central),IN,1800103
795,18,104,64720.0,67.0,2172.0,2239.0,3.3559950556242275,0.10352286773794808,3.4595179233621756,Lake County (South),IN,1800104
796,18,200,78045.0,31.0,7070.0,7101.0,9.058876289320263,0.03972067397014543,9.09859696329041,Porter County,IN,1800200
797,18,300,46955.0,41.0,2148.0,2189.0,4.574592695133639,0.08731764455329571,4.661910339686934,LaPorte County,IN,1800300
798,18,401,48686.0,142.0,610.0,752.0,1.252926919442961,0.2916649550178696,1.5445918744608307,St. Joseph County (North)--South Bend City,IN,1800401
799,18,402,73857.0,97.0,918.0,1015.0,1.2429424428287095,0.13133487685662834,1.374277319685338,St. Joseph County (Outside South Bend City)--Mishawaka City,IN,1800402
800,18,500,95056.0,88.0,839.0,927.0,0.8826376030971217,0.09257700723783875,0.9752146103349605,Elkhart County--Elkhart & Goshen Cities,IN,1800500
801,18,600,76635.0,210.0,1023.0,1233.0,1.3348991974946174,0.2740262282247015,1.6089254257193188,"""Noble, DeKalb, LaGrange & Steuben Counties""",IN,1800600
802,18,700,45898.0,45.0,1161.0,1206.0,2.529521983528694,0.09804348773367032,2.6275654712623644,"""Jasper, Starke, Fulton, Newton & Pulaski Counties""",IN,1800700
803,18,800,58305.0,75.0,219.0,294.0,0.3756110110625161,0.12863390789812196,0.5042449189606381,Kosciusko & Marshall Counties,IN,1800800
804,18,900,64306.0,220.0,526.0,746.0,0.8179641091033496,0.3421142661648991,1.1600783752682486,"""Huntington, Whitley, Adams & Wells Counties""",IN,1800900
805,18,1001,59251.0,104.0,355.0,459.0,0.5991460059745827,0.17552446372213126,0.7746704696967139,Allen County (Central)--Fort Wayne City (South),IN,1801001
806,18,1002,60134.0,26.0,549.0,575.0,0.9129610536468553,0.043236771210962185,0.9561978248578176,Allen County (Central)--Fort Wayne City (North),IN,1801002
807,18,1003,53203.0,12.0,770.0,782.0,1.447286807134936,0.02255511907223277,1.4698419262071687,Allen County (Outside Fort Wayne City),IN,1801003
808,18,1100,58300.0,496.0,637.0,1133.0,1.0926243567753002,0.8507718696397941,1.9433962264150944,"""Montgomery, Clinton, White, Carroll & Benton Counties""",IN,1801100
809,18,1200,89193.0,535.0,364.0,899.0,0.4081037749599184,0.5998228560537262,1.0079266310136445,Tippecanoe County--Lafayette & West Lafayette Cities,IN,1801200
810,18,1300,61555.0,22.0,424.0,446.0,0.6888148810007311,0.03574039476890586,0.724555275769637,"""Howard, Cass & Tipton Counties--Kokomo City""",IN,1801300
811,18,1400,59048.0,133.0,97.0,230.0,0.16427313372171792,0.22524048231946892,0.38951361604118684,"""Grant, Miami & Wabash Counties""",IN,1801400
812,18,1500,46240.0,154.0,193.0,347.0,0.41738754325259514,0.33304498269896193,0.7504325259515571,"""Henry, Randolph, Jay & Blackford Counties""",IN,1801500
813,18,1600,44546.0,198.0,464.0,662.0,1.0416198985318548,0.4444843532528173,1.486104251784672,"""Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties""",IN,1801600
814,18,1700,47326.0,41.0,216.0,257.0,0.4564087393821578,0.08663314034568736,0.5430418797278451,Vigo County--Terre Haute City,IN,1801700
815,18,1801,61440.0,0.0,106.0,106.0,0.17252604166666666,0.0,0.17252604166666666,Boone & Hamilton (Northwest) Counties,IN,1801801
816,18,1802,67292.0,0.0,69.0,69.0,0.10253819176127921,0.0,0.10253819176127921,Hamilton County (Central)--Carmel City & Fishers Town (West),IN,1801802
817,18,1803,62299.0,0.0,61.0,61.0,0.09791489430006903,0.0,0.09791489430006903,Hamilton County (East)--Noblesville City & Fishers Town (East),IN,1801803
818,18,1900,55577.0,0.0,110.0,110.0,0.19792360148982494,0.0,0.19792360148982494,Madison County--Anderson City,IN,1801900
819,18,2000,51764.0,25.0,83.0,108.0,0.1603430955876671,0.04829611312881539,0.2086392087164825,Delaware County--Muncie City,IN,1802000
820,18,2100,55226.0,0.0,102.0,102.0,0.18469561438452903,0.0,0.18469561438452903,"""Morgan, Putnam & Brown Counties""",IN,1802100
821,18,2200,78848.0,16.0,233.0,249.0,0.295505275974026,0.020292207792207792,0.3157974837662338,Hendricks County,IN,1802200
822,18,2301,53834.0,0.0,88.0,88.0,0.1634654679199019,0.0,0.1634654679199019,Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),IN,1802301
823,18,2302,62488.0,14.0,71.0,85.0,0.1136218153885546,0.022404301625912174,0.1360261170144668,Marion County--Washington Township (South & East)--Indianapolis City (North),IN,1802302
824,18,2303,61697.0,47.0,163.0,210.0,0.2641943692562037,0.07617874450945751,0.3403731137656612,Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,IN,1802303
825,18,2304,65468.0,29.0,58.0,87.0,0.08859290034826174,0.04429645017413087,0.13288935052239262,Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),IN,1802304
826,18,2305,61476.0,0.0,151.0,151.0,0.2456243086733034,0.0,0.2456243086733034,Marion County--Center Township--Indianapolis City (Central),IN,1802305
827,18,2306,73692.0,27.0,185.0,212.0,0.2510448895402486,0.03663898387884709,0.2876838734190957,Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),IN,1802306
828,18,2307,66807.0,84.0,45.0,129.0,0.06735821096591675,0.12573532713637792,0.19309353810229468,Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),IN,1802307
829,18,2400,73286.0,111.0,244.0,355.0,0.33294217176541224,0.15146139781131457,0.4844035695767268,Johnson County--Greenwood City,IN,1802400
830,18,2500,57307.0,191.0,287.0,478.0,0.5008114191983527,0.3332926169577888,0.8341040361561415,Hancock & Shelby Counties,IN,1802500
831,18,2600,49199.0,350.0,155.0,505.0,0.31504705380190656,0.7113965731010793,1.0264436269029857,"""Wayne, Fayette, Rush & Union Counties""",IN,1802600
832,18,2700,72262.0,73.0,279.0,352.0,0.38609504303783454,0.10102128366222911,0.48711632670006366,"""Greene, Daviess, Owen, Orange & Martin Counties""",IN,1802700
833,18,2800,70284.0,0.0,36.0,36.0,0.05122076148198736,0.0,0.05122076148198736,Monroe County--Bloomington City,IN,1802800
834,18,2900,60046.0,43.0,455.0,498.0,0.7577523898344602,0.07161176431402591,0.8293641541484862,Bartholomew & Jackson Counties--Columbus City,IN,1802900
835,18,3000,50279.0,13.0,531.0,544.0,1.0561069233676088,0.025855725054197577,1.0819626484218063,"""Jefferson, Jennings, Decatur & Scott Counties""",IN,1803000
836,18,3100,56149.0,25.0,492.0,517.0,0.8762400042743415,0.04452439046109459,0.920764394735436,"""Dearborn, Franklin, Ripley, Switzerland & Ohio Counties""",IN,1803100
837,18,3200,57911.0,553.0,191.0,744.0,0.3298164424720692,0.954913574277771,1.2847300167498403,"""Warrick, Gibson & Posey Counties""",IN,1803200
838,18,3300,87407.0,231.0,179.0,410.0,0.20478909011864038,0.26428089283467,0.46906998295331037,Vanderburgh County--Evansville City,IN,1803300
839,18,3400,68537.0,313.0,311.0,624.0,0.453769496768169,0.45668762858018297,0.910457125348352,"""Dubois, Knox, Spencer, Perry, Pike & Crawford Counties""",IN,1803400
840,18,3500,67892.0,179.0,220.0,399.0,0.32404406999351915,0.2636540387674542,0.5876981087609733,"""Floyd, Harrison & Washington Counties""",IN,1803500
841,18,3600,54001.0,34.0,199.0,233.0,0.36851169422788466,0.06296179700375919,0.43147349123164386,Clark County--Jeffersonville City,IN,1803600
842,19,100,62185.0,0.0,37.0,37.0,0.05949987939213637,0.0,0.05949987939213637,"""Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties""",IA,1900100
843,19,200,57675.0,19.0,72.0,91.0,0.12483745123537061,0.0329432162982228,0.1577806675335934,"""Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties""",IA,1900200
844,19,400,61244.0,17.0,27.0,44.0,0.044085951276859776,0.027757821174319117,0.07184377245117889,"""Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties""",IA,1900400
845,19,500,67993.0,0.0,42.0,42.0,0.06177106466842175,0.0,0.06177106466842175,Black Hawk County--Waterloo & Cedar Falls Cities,IA,1900500
846,19,600,62623.0,5.0,22.0,27.0,0.03513086246267346,0.007984286923334877,0.043115149386008335,"""Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties""",IA,1900600
847,19,700,80058.0,27.0,180.0,207.0,0.22483699317994454,0.03372554897699168,0.25856254215693625,"""Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City""",IA,1900700
848,19,800,63579.0,399.0,358.0,757.0,0.5630790040736722,0.6275657056575284,1.1906447097312005,"""Clinton, Muscatine, Jones & Cedar Counties""",IA,1900800
849,19,900,84266.0,1116.0,605.0,1721.0,0.7179645408587093,1.3243775662782142,2.0423421071369234,Scott County--Davenport City,IA,1900900
850,19,1000,115396.0,190.0,122.0,312.0,0.10572290200700198,0.1646504211584457,0.27037332316544765,Linn County--Cedar Rapids City,IA,1901000
851,19,1100,77368.0,0.0,64.0,64.0,0.08272153862061835,0.0,0.08272153862061835,Johnson County--Iowa City,IA,1901100
852,19,1200,59027.0,0.0,6.0,6.0,0.010164839819065852,0.0,0.010164839819065852,"""Marshall, Benton, Poweshiek, Tama & Iowa Counties""",IA,1901200
853,19,1300,65083.0,0.0,15.0,15.0,0.023047493200989505,0.0,0.023047493200989505,Story & Boone Counties--Ames City,IA,1901300
854,19,1400,80272.0,19.0,154.0,173.0,0.19184771775961731,0.023669523619693045,0.21551724137931033,"""Warren, Jasper, Marion, Dallas (West) & Madison Counties""",IA,1901400
855,19,1500,101977.0,0.0,168.0,168.0,0.1647430302911441,0.0,0.1647430302911441,Polk (Southwest) & Dallas (East) Counties--West Des Moines & Urbandale Cities,IA,1901500
856,19,1600,69843.0,0.0,38.0,38.0,0.054407743080910044,0.0,0.054407743080910044,Polk County (East)--Ankeny & Altoona Cities,IA,1901600
857,19,1700,100922.0,0.0,45.0,45.0,0.04458889043023325,0.0,0.04458889043023325,Des Moines City,IA,1901700
858,19,1800,49737.0,81.0,116.0,197.0,0.23322677282505982,0.16285662585198143,0.39608339867704123,South Central Iowa,IA,1901800
859,19,1900,60575.0,0.0,47.0,47.0,0.07758976475443664,0.0,0.07758976475443664,"""Northwest Central Iowa--Storm Lake, Denison & Cherokee Region""",IA,1901900
860,19,2000,64888.0,44.0,132.0,176.0,0.20342744421156453,0.06780914807052152,0.2712365922820861,Woodbury & Plymouth Counties--Sioux City,IA,1902000
861,19,2100,88975.0,0.0,162.0,162.0,0.18207361618432144,0.0,0.18207361618432144,Southwest Iowa--Council Bluffs City,IA,1902100
862,19,2200,59111.0,0.0,104.0,104.0,0.17594018033868486,0.0,0.17594018033868486,"""Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties""",IA,1902200
863,19,2300,50157.0,0.0,126.0,126.0,0.2512111968419164,0.0,0.2512111968419164,"""Des Moines, Lee, Henry & Louisa Counties""",IA,1902300
864,20,100,55824.0,3.0,48.0,51.0,0.08598452278589853,0.005374032674118658,0.0913585554600172,Northwest Kansas,KS,2000100
865,20,200,74266.0,0.0,24.0,24.0,0.03231626854819163,0.0,0.03231626854819163,North Central Kansas--Salina City,KS,2000200
866,20,300,69648.0,0.0,141.0,141.0,0.20244658855961406,0.0,0.20244658855961406,"""Riley, Geary & Pottawatomie Counties--Manhattan City""",KS,2000300
867,20,400,55185.0,0.0,79.0,79.0,0.1431548428014859,0.0,0.1431548428014859,Northeast Kansas,KS,2000400
868,20,500,72429.0,0.0,33.0,33.0,0.045561860580706624,0.0,0.045561860580706624,Wyandotte County--Kansas City,KS,2000500
869,20,601,62186.0,0.0,0.0,0.0,0.0,0.0,0.0,"""Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities""",KS,2000601
