id,emp_alum,emp_steel,emp_tariff,tariff_exp_1,tariff_exp_2,tariff_exp_5,tariff_exp_10,tariff_exp_Infinite,state_name,county_state
01061,0.023103393766947554,0.4219409282700422,0.44504432203698974,0.0038176306436530087,0.007677084219841542,0.011608617353407,0.012223357003452482,0.014386445335833439,AL,"Geneva County, AL"
01063,0.0,0.3569233678438047,0.3569233678438047,0.0032424595022688147,0.007941366794076785,0.012739630725994435,0.013427611456185692,0.015236661283179489,AL,"Greene County, AL"
01065,0.0,0.3569233678438047,0.3569233678438047,0.0032424595022688147,0.007941366794076785,0.012739630725994435,0.013427611456185692,0.015236661283179489,AL,"Hale County, AL"
01067,0.023103393766947554,0.4219409282700422,0.44504432203698974,0.0038176306436530087,0.007677084219841542,0.011608617353407,0.012223357003452482,0.014386445335833439,AL,"Henry County, AL"
01069,0.023103393766947554,0.4219409282700422,0.44504432203698974,0.0038176306436530087,0.007677084219841542,0.011608617353407,0.012223357003452482,0.014386445335833439,AL,"Houston County, AL"
01071,0.08503930475183041,0.7902432953767656,0.875282600128596,0.008138809153188847,0.014860898616204899,0.02060359034905055,0.021439640406629032,0.025536789552285815,AL,"Jackson County, AL"
01073,0.04716600479439157,0.9651722219320309,1.0123382267264227,0.004763768481676768,0.00868512382171244,0.012550008463812217,0.013135088010564538,0.018045671198723214,AL,"Jefferson County, AL"
01075,0.0,1.1227177358153655,1.1227177358153655,0.006225326773146643,0.011747390823892145,0.01672701546446901,0.017401072354499253,0.023038330964660528,AL,"Lamar County, AL"
01077,0.7573379375294302,0.6657772196934024,1.4231151572228327,0.006156841671785608,0.011586064072396584,0.016522603487814022,0.017233124059236164,0.021611803269186967,AL,"Lauderdale County, AL"
01079,0.10473530531928399,1.3917100418941222,1.496445347213406,0.008822200615025784,0.015355767498287393,0.020876824299934805,0.021627271259672044,0.028754258740203115,AL,"Lawrence County, AL"
01081,0.038787072822729224,0.01385252600811758,0.052639598830846804,0.0031801485533253624,0.007991369381760155,0.012637270050558374,0.013290755950615083,0.013435528177666542,AL,"Lee County, AL"
01083,0.06768031553029862,0.501767856517731,0.5694481720480297,0.004614862201514721,0.00964466828224225,0.014367285709503104,0.015015359287284695,0.017638368709181822,AL,"Limestone County, AL"
01085,0.036526344626061545,0.2635114862308726,0.30003783085693414,0.0038840161070839738,0.009233621308741048,0.014228587989295983,0.01487503023574066,0.01626438962232429,AL,"Lowndes County, AL"
01087,0.017032003133888578,0.27080884982882836,0.28784085296271694,0.0036385922275061168,0.008113031052542847,0.012635004559112145,0.013309226879138736,0.014710600946007213,AL,"Macon County, AL"
01089,0.08341172490127718,0.22637802075826258,0.3097897456595398,0.003274926657951936,0.007445856131765139,0.01172533488297831,0.012365356782246118,0.013633114060729628,AL,"Madison County, AL"
01091,0.0,0.3569233678438047,0.3569233678438047,0.0032424595022688147,0.007941366794076785,0.012739630725994435,0.013427611456185692,0.015236661283179489,AL,"Marengo County, AL"
01093,0.3786689687647151,0.894247477754384,1.272916446519099,0.006191084222466125,0.011666727448144364,0.016624809476141516,0.017317098206867707,0.022325067116923746,AL,"Marion County, AL"
01095,0.0039447731755424065,0.1755424063116371,0.1794871794871795,0.0038847817296516272,0.008723491029723416,0.013414061281341523,0.014137431531704277,0.015047411167295216,AL,"Marshall County, AL"
01097,0.012031832791900857,1.4526772559831322,1.464709088775033,0.005757757112368649,0.01015778078960419,0.01440197634783775,0.015017970525434646,0.022319523035278625,AL,"Mobile County, AL"
01099,0.0,0.8456181604413494,0.8456181604413494,0.0042724875436276335,0.008701688312674268,0.013101512397138998,0.013757208739067628,0.018008774168676283,AL,"Monroe County, AL"
01101,0.05131386523790313,0.25199188461798916,0.3033057498558923,0.0036674174489085506,0.00867159845232936,0.01347358548944197,0.014115336074566226,0.015467092399632518,AL,"Montgomery County, AL"
01103,0.10473530531928399,1.3917100418941222,1.496445347213406,0.008822200615025784,0.015355767498287393,0.020876824299934805,0.021627271259672044,0.028754258740203115,AL,"Morgan County, AL"
01105,0.0,0.3569233678438047,0.3569233678438047,0.0032424595022688147,0.007941366794076785,0.012739630725994435,0.013427611456185692,0.015236661283179489,AL,"Perry County, AL"
01107,0.04626514131897712,1.1482166890982504,1.1944818304172276,0.0068652971997277485,0.013429826501014291,0.019025262003861246,0.01972687273929664,0.025554527303660788,AL,"Pickens County, AL"
01109,0.017032003133888578,0.27080884982882836,0.28784085296271694,0.0036385922275061168,0.008113031052542847,0.012635004559112145,0.013309226879138736,0.014710600946007213,AL,"Pike County, AL"
01111,0.2658143213580992,0.415844490468192,0.6816588118262912,0.007117269486751855,0.0144639094664428,0.020711969436643544,0.021504076356617174,0.023970488819618902,AL,"Randolph County, AL"
01113,0.017032003133888578,0.27080884982882836,0.28784085296271694,0.0036385922275061168,0.008113031052542847,0.012635004559112145,0.013309226879138736,0.014710600946007213,AL,"Russell County, AL"
01115,0.005045069285618189,0.9501547154580923,0.9551997847437105,0.007246655489267888,0.013478575569825537,0.01867341736816532,0.019347641010128192,0.024128730947944387,AL,"St. Clair County, AL"
01117,0.0,0.5828484398797203,0.5828484398797203,0.0035334286464451326,0.007054351295718182,0.010684450567698385,0.011243752670857865,0.014177937844158562,AL,"Shelby County, AL"
01119,0.0,0.3569233678438047,0.3569233678438047,0.0032424595022688147,0.007941366794076785,0.012739630725994435,0.013427611456185692,0.015236661283179489,AL,"Sumter County, AL"
01121,0.2658143213580992,0.415844490468192,0.6816588118262912,0.007117269486751855,0.0144639094664428,0.020711969436643544,0.021504076356617174,0.023970488819618902,AL,"Talladega County, AL"
